#r potential
95.9369369369 0.0208361704698
96.036036036 0.0208146809155
96.1351351351 0.0207932356423
96.2342342342 0.0207718345136
96.3333333333 0.0207504773931
96.4324324324 0.0207291641454
96.5315315315 0.0207078946353
96.6306306306 0.0206866687284
96.7297297297 0.0206654862907
96.8288288288 0.0206443471887
96.9279279279 0.0206232512897
97.027027027 0.0206021984614
97.1261261261 0.020581188572
97.2252252252 0.0205602214901
97.3243243243 0.0205392970853
97.4234234234 0.0205184152272
97.5225225225 0.0204975757863
97.6216216216 0.0204767786334
97.7207207207 0.0204560236399
97.8198198198 0.0204353106778
97.9189189189 0.0204146396196
98.018018018 0.0203940103381
98.1171171171 0.0203734227069
98.2162162162 0.0203528766
98.3153153153 0.0203323718919
98.4144144144 0.0203119084575
98.5135135135 0.0202914861724
98.6126126126 0.0202711049125
98.7117117117 0.0202507645545
98.8108108108 0.0202304649752
98.9099099099 0.0202102060522
99.009009009 0.0201899876635
99.1081081081 0.0201698096875
99.2072072072 0.0201496720031
99.3063063063 0.0201295744899
99.4054054054 0.0201095170277
99.5045045045 0.0200894994969
99.6036036036 0.0200695217785
99.7027027027 0.0200495837537
99.8018018018 0.0200296853043
99.9009009009 0.0200098263128
100.0 0.0199900066617
1.0 1.90620359609
1.0990990991 1.74159361336
1.1981981982 1.60316749567
1.2972972973 1.48513541213
1.3963963964 1.383297994
1.4954954955 1.29453512864
1.59459459459 1.21648007466
1.69369369369 1.1473049648
1.79279279279 1.08557566253
1.89189189189 1.03015114292
1.99099099099 0.980112235253
2.09009009009 0.934710193115
2.18918918919 0.893328939711
2.28828828829 0.855456925529
2.38738738739 0.820665858998
2.48648648649 0.788594428197
2.58558558559 0.758935698488
2.68468468468 0.731427252653
2.78378378378 0.705843401561
2.88288288288 0.681988975189
2.98198198198 0.65969433213
3.08108108108 0.638811317435
3.18018018018 0.619209964962
3.27927927928 0.600775789022
3.37837837838 0.583407545996
3.47747747748 0.567015373447
3.57657657658 0.551519234491
3.67567567568 0.536847610537
3.77477477477 0.522936397351
3.87387387387 0.509727968466
3.97297297297 0.497170377074
4.07207207207 0.485216673089
4.17117117117 0.473824316437
4.27027027027 0.462954671122
4.36936936937 0.45257256739
4.46846846847 0.442645921521
4.56756756757 0.433145404591
4.66666666667 0.424044153012
4.76576576577 0.415317514811
4.86486486486 0.406942826617
4.96396396396 0.398899217102
5.06306306306 0.39116743328
5.16216216216 0.38372968663
5.26126126126 0.376569516452
5.36036036036 0.369671668232
5.45945945946 0.363021985154
5.55855855856 0.356607311099
5.65765765766 0.350415403761
5.75675675676 0.344434856658
5.85585585586 0.338655028997
5.95495495495 0.333065982485
6.05405405405 0.327658424293
6.15315315315 0.322423655495
6.25225225225 0.317353524364
6.35135135135 0.312440384013
6.45045045045 0.307677053907
6.54954954955 0.30305678485
6.64864864865 0.298573227067
6.74774774775 0.294220401096
6.84684684685 0.289992671171
6.94594594595 0.285884720885
7.04504504505 0.281891530879
7.14414414414 0.278008358385
7.24324324324 0.274230718429
7.34234234234 0.270554366552
7.44144144144 0.266975282901
7.54054054054 0.263489657564
7.63963963964 0.260093877042
7.73873873874 0.256784511754
7.83783783784 0.253558304481
7.93693693694 0.250412159671
8.03603603604 0.247343133535
8.13513513514 0.244348424856
8.23423423423 0.241425366462
8.33333333333 0.238571417305
8.43243243243 0.235784155089
8.53153153153 0.233061269415
8.63063063063 0.230400555393
8.72972972973 0.227799907687
8.82882882883 0.225257314961
8.92792792793 0.222770854686
9.02702702703 0.220338688296
9.12612612613 0.217959056654
9.22522522523 0.215630275805
9.32432432432 0.213350733005
9.42342342342 0.211118882995
9.52252252252 0.208933244508
9.62162162162 0.206792396991
9.72072072072 0.204694977524
9.81981981982 0.202639677927
9.91891891892 0.200625242042
10.018018018 0.198650463169
10.1171171171 0.196714181657
10.2162162162 0.194815282632
10.3153153153 0.192952693859
10.4144144144 0.19112538372
10.5135135135 0.18933235931
10.6126126126 0.18757266464
10.7117117117 0.185845378932
10.8108108108 0.184149615018
10.9099099099 0.182484517817
11.009009009 0.180849262899
11.1081081081 0.179243055122
11.2072072072 0.177665127346
11.3063063063 0.176114739206
11.4054054054 0.174591175962
11.5045045045 0.17309374739
11.6036036036 0.171621786748
11.7027027027 0.170174649781
11.8018018018 0.168751713782
11.9009009009 0.167352376702
12.0 0.165976056294
12.0990990991 0.164622189311
12.1981981982 0.163290230734
12.2972972973 0.161979653044
12.3963963964 0.160689945519
12.4954954955 0.159420613579
12.5945945946 0.158171178146
12.6936936937 0.156941175046
12.7927927928 0.15573015443
12.8918918919 0.154537680231
12.990990991 0.153363329635
13.0900900901 0.152206692583
13.1891891892 0.151067371295
13.2882882883 0.149944979812
13.3873873874 0.148839143562
13.4864864865 0.14774949894
13.5855855856 0.146675692914
13.6846846847 0.14561738264
13.7837837838 0.144574235097
13.8828828829 0.14354592674
13.981981982 0.142532143165
14.0810810811 0.141532578786
14.1801801802 0.14054693653
14.2792792793 0.139574927543
14.3783783784 0.138616270905
14.4774774775 0.137670693365
14.5765765766 0.136737929074
14.6756756757 0.13581771934
14.7747747748 0.134909812391
14.8738738739 0.134013963139
14.972972973 0.133129932964
15.0720720721 0.132257489504
15.1711711712 0.131396406443
15.2702702703 0.130546463326
15.3693693694 0.129707445363
15.4684684685 0.128879143249
15.5675675676 0.128061352996
15.6666666667 0.127253875757
15.7657657658 0.12645651767
15.8648648649 0.125669089702
15.963963964 0.124891407499
16.0630630631 0.124123291244
16.1621621622 0.123364565513
16.2612612613 0.122615059149
16.3603603604 0.121874605128
16.4594594595 0.121143040434
16.5585585586 0.120420205946
16.6576576577 0.119705946316
16.7567567568 0.119000109859
16.8558558559 0.118302548449
16.954954955 0.117613117411
17.0540540541 0.116931675424
17.1531531532 0.116258084424
17.2522522523 0.115592209509
17.3513513514 0.114933918849
17.4504504505 0.114283083603
17.5495495495 0.11363957783
17.6486486486 0.11300327841
17.7477477477 0.112374064965
17.8468468468 0.111751819784
17.9459459459 0.111136427748
18.045045045 0.11052777626
18.1441441441 0.109925755178
18.2432432432 0.109330256744
18.3423423423 0.108741175523
18.4414414414 0.108158408343
18.5405405405 0.107581854227
18.6396396396 0.107011414345
18.7387387387 0.106446991948
18.8378378378 0.105888492319
18.9369369369 0.10533582272
19.036036036 0.104788892336
19.1351351351 0.10424761223
19.2342342342 0.103711895294
19.3333333333 0.103181656201
19.4324324324 0.102656811358
19.5315315315 0.102137278867
19.6306306306 0.101622978478
19.7297297297 0.10111383155
19.8288288288 0.10060976101
19.9279279279 0.100110691314
20.027027027 0.0996165484103
20.1261261261 0.0991272597005
20.2252252252 0.098642754007
20.3243243243 0.0981629615367
20.4234234234 0.0976878138476
20.5225225225 0.0972172438166
20.6216216216 0.0967511856078
20.7207207207 0.0962895746417
20.8198198198 0.0958323475653
20.9189189189 0.0953794422234
21.018018018 0.0949307976302
21.1171171171 0.0944863539421
21.2162162162 0.0940460524307
21.3153153153 0.0936098354576
21.4144144144 0.0931776464485
21.5135135135 0.0927494298692
21.6126126126 0.0923251312019
21.7117117117 0.0919046969217
21.8108108108 0.0914880744743
21.9099099099 0.0910752122539
22.009009009 0.0906660595823
22.1081081081 0.0902605666879
22.2072072072 0.0898586846853
22.3063063063 0.0894603655562
22.4054054054 0.0890655621296
22.5045045045 0.0886742280638
22.6036036036 0.088286317828
22.7027027027 0.0879017866844
22.8018018018 0.0875205906716
22.9009009009 0.0871426865873
23.0 0.086768031972
23.0990990991 0.0863965850935
23.1981981982 0.0860283049312
23.2972972973 0.0856631511607
23.3963963964 0.0853010841396
23.4954954955 0.0849420648929
23.5945945946 0.0845860550988
23.6936936937 0.0842330170754
23.7927927928 0.0838829137673
23.8918918919 0.0835357087326
23.990990991 0.0831913661303
24.0900900901 0.0828498507079
24.1891891892 0.0825111277894
24.2882882883 0.0821751632637
24.3873873874 0.0818419235727
24.4864864865 0.0815113757007
24.5855855856 0.0811834871633
24.6846846847 0.0808582259966
24.7837837838 0.0805355607467
24.8828828829 0.0802154604601
24.981981982 0.0798978946734
25.0810810811 0.0795828334036
25.1801801802 0.0792702471387
25.2792792793 0.0789601068289
25.3783783784 0.0786523838768
25.4774774775 0.0783470501295
25.5765765766 0.0780440778693
25.6756756757 0.0777434398056
25.7747747748 0.0774451090669
25.8738738739 0.0771490591923
25.972972973 0.0768552641243
26.0720720721 0.0765636982006
26.1711711712 0.0762743361468
26.2702702703 0.0759871530693
26.3693693694 0.075702124448
26.4684684685 0.0754192261292
26.5675675676 0.0751384343191
26.6666666667 0.0748597255767
26.7657657658 0.0745830768077
26.8648648649 0.0743084652578
26.963963964 0.0740358685066
27.0630630631 0.0737652644617
27.1621621622 0.0734966313523
27.2612612613 0.0732299477236
27.3603603604 0.0729651924311
27.4594594595 0.0727023446351
27.5585585586 0.0724413837949
27.6576576577 0.0721822896638
27.7567567568 0.0719250422838
27.8558558559 0.0716696219802
27.954954955 0.0714160093569
28.0540540541 0.0711641852914
28.1531531532 0.0709141309299
28.2522522523 0.0706658276827
28.3513513514 0.0704192572196
28.4504504505 0.0701744014653
28.5495495495 0.069931242595
28.6486486486 0.0696897630301
28.7477477477 0.0694499454341
28.8468468468 0.0692117727081
28.9459459459 0.0689752279872
29.045045045 0.068740294636
29.1441441441 0.0685069562453
29.2432432432 0.0682751966276
29.3423423423 0.068044999814
29.4414414414 0.0678163500501
29.5405405405 0.0675892317925
29.6396396396 0.0673636297055
29.7387387387 0.0671395286573
29.8378378378 0.0669169137169
29.9369369369 0.0666957701507
30.036036036 0.066476083419
30.1351351351 0.0662578391733
30.2342342342 0.0660410232528
30.3333333333 0.0658256216815
30.4324324324 0.0656116206649
30.5315315315 0.0653990065878
30.6306306306 0.0651877660104
30.7297297297 0.0649778856663
30.8288288288 0.0647693524593
30.9279279279 0.0645621534608
31.027027027 0.064356275907
31.1261261261 0.0641517071966
31.2252252252 0.0639484348878
31.3243243243 0.0637464466962
31.4234234234 0.063545730492
31.5225225225 0.0633462742976
31.6216216216 0.0631480662855
31.7207207207 0.0629510947757
31.8198198198 0.0627553482335
31.9189189189 0.062560815267
32.018018018 0.0623674846255
32.1171171171 0.0621753451967
32.2162162162 0.0619843860048
32.3153153153 0.0617945962085
32.4144144144 0.061605965099
32.5135135135 0.0614184820975
32.6126126126 0.061232136754
32.7117117117 0.0610469187447
32.8108108108 0.0608628178704
32.9099099099 0.0606798240544
33.009009009 0.0604979273412
33.1081081081 0.060317117894
33.2072072072 0.0601373859932
33.3063063063 0.0599587220351
33.4054054054 0.0597811165293
33.5045045045 0.0596045600979
33.6036036036 0.0594290434732
33.7027027027 0.0592545574965
33.8018018018 0.0590810931163
33.9009009009 0.0589086413867
34.0 0.0587371934662
34.0990990991 0.0585667406156
34.1981981982 0.058397274197
34.2972972973 0.0582287856723
34.3963963964 0.0580612666014
34.4954954955 0.0578947086413
34.5945945946 0.0577291035444
34.6936936937 0.057564443157
34.7927927928 0.0574007194184
34.8918918919 0.0572379243592
34.990990991 0.0570760501003
35.0900900901 0.0569150888513
35.1891891892 0.0567550329096
35.2882882883 0.0565958746588
35.3873873874 0.056437606568
35.4864864865 0.05628022119
35.5855855856 0.0561237111606
35.6846846847 0.0559680691973
35.7837837838 0.0558132880981
35.8828828829 0.0556593607403
35.981981982 0.05550628008
36.0810810811 0.05535403915
36.1801801802 0.0552026310599
36.2792792793 0.0550520489941
36.3783783784 0.0549022862113
36.4774774775 0.0547533360432
36.5765765766 0.054605191894
36.6756756757 0.0544578472389
36.7747747748 0.0543112956231
36.8738738739 0.0541655306616
36.972972973 0.0540205460373
37.0720720721 0.0538763355008
37.1711711712 0.0537328928693
37.2702702703 0.0535902120254
37.3693693694 0.0534482869168
37.4684684685 0.053307111555
37.5675675676 0.0531666800145
37.6666666667 0.0530269864324
37.7657657658 0.0528880250069
37.8648648649 0.0527497899971
37.963963964 0.0526122757219
38.0630630631 0.0524754765592
38.1621621622 0.0523393869453
38.2612612613 0.052204001374
38.3603603604 0.0520693143961
38.4594594595 0.0519353206183
38.5585585586 0.0518020147028
38.6576576577 0.0516693913663
38.7567567568 0.0515374453796
38.8558558559 0.0514061715668
38.954954955 0.0512755648046
39.0540540541 0.0511456200215
39.1531531532 0.0510163321973
39.2522522523 0.0508876963627
39.3513513514 0.050759707598
39.4504504505 0.0506323610332
39.5495495495 0.0505056518469
39.6486486486 0.0503795752657
39.7477477477 0.0502541265641
39.8468468468 0.0501293010633
39.9459459459 0.0500050941308
40.045045045 0.0498815011802
40.1441441441 0.0497585176701
40.2432432432 0.0496361391037
40.3423423423 0.0495143610286
40.4414414414 0.0493931790358
40.5405405405 0.0492725887595
40.6396396396 0.0491525858761
40.7387387387 0.0490331661045
40.8378378378 0.0489143252048
40.9369369369 0.0487960589781
41.036036036 0.0486783632661
41.1351351351 0.0485612339505
41.2342342342 0.0484446669526
41.3333333333 0.0483286582326
41.4324324324 0.0482132037895
41.5315315315 0.0480982996603
41.6306306306 0.0479839419197
41.7297297297 0.0478701266799
41.8288288288 0.0477568500894
41.9279279279 0.0476441083336
42.027027027 0.0475318976334
42.1261261261 0.0474202142456
42.2252252252 0.0473090544617
42.3243243243 0.0471984146083
42.4234234234 0.0470882910459
42.5225225225 0.0469786801692
42.6216216216 0.0468695784062
42.7207207207 0.0467609822181
42.8198198198 0.0466528880988
42.9189189189 0.0465452925746
43.018018018 0.0464381922035
43.1171171171 0.0463315835755
43.2162162162 0.0462254633115
43.3153153153 0.0461198280636
43.4144144144 0.0460146745142
43.5135135135 0.045909999376
43.6126126126 0.0458057993914
43.7117117117 0.0457020713325
43.8108108108 0.0455988120006
43.9099099099 0.0454960182255
44.009009009 0.0453936868659
44.1081081081 0.0452918148086
44.2072072072 0.045190398968
44.3063063063 0.0450894362866
44.4054054054 0.0449889237337
44.5045045045 0.0448888583058
44.6036036036 0.044789237026
44.7027027027 0.0446900569437
44.8018018018 0.0445913151345
44.9009009009 0.0444930086997
45.0 0.0443951347663
45.0990990991 0.0442976904861
45.1981981982 0.0442006730363
45.2972972973 0.0441040796186
45.3963963964 0.044007907459
45.4954954955 0.0439121538078
45.5945945946 0.043816815939
45.6936936937 0.0437218911506
45.7927927928 0.0436273767635
45.8918918919 0.043533270122
45.990990991 0.0434395685931
46.0900900901 0.0433462695666
46.1891891892 0.0432533704546
46.2882882883 0.0431608686913
46.3873873874 0.0430687617328
46.4864864865 0.0429770470569
46.5855855856 0.0428857221629
46.6846846847 0.0427947845711
46.7837837838 0.0427042318231
46.8828828829 0.0426140614809
46.981981982 0.0425242711275
47.0810810811 0.0424348583657
47.1801801802 0.0423458208189
47.2792792793 0.0422571561301
47.3783783784 0.0421688619621
47.4774774775 0.0420809359971
47.5765765766 0.0419933759369
47.6756756757 0.041906179502
47.7747747748 0.041819344432
47.8738738739 0.0417328684852
47.972972973 0.0416467494383
48.0720720721 0.0415609850864
48.1711711712 0.0414755732427
48.2702702703 0.0413905117384
48.3693693694 0.0413057984223
48.4684684685 0.0412214311608
48.5675675676 0.041137407838
48.6666666667 0.0410537263548
48.7657657658 0.0409703846295
48.8648648649 0.0408873805969
48.963963964 0.0408047122088
49.0630630631 0.0407223774334
49.1621621622 0.0406403742553
49.2612612613 0.0405587006754
49.3603603604 0.0404773547104
49.4594594595 0.040396334393
49.5585585586 0.0403156377718
49.6576576577 0.0402352629107
49.7567567568 0.0401552078891
49.8558558559 0.0400754708017
49.954954955 0.0399960497582
50.0540540541 0.0399169428834
50.1531531532 0.0398381483167
50.2522522523 0.0397596642125
50.3513513514 0.0396814887393
50.4504504505 0.0396036200802
50.5495495495 0.0395260564326
50.6486486486 0.039448796008
50.7477477477 0.0393718370315
50.8468468468 0.0392951777425
50.9459459459 0.0392188163938
51.045045045 0.0391427512518
51.1441441441 0.0390669805964
51.2432432432 0.0389915027207
51.3423423423 0.0389163159311
51.4414414414 0.0388414185468
51.5405405405 0.0387668089002
51.6396396396 0.0386924853363
51.7387387387 0.0386184462128
51.8378378378 0.0385446899
51.9369369369 0.0384712147805
52.036036036 0.0383980192494
52.1351351351 0.0383251017139
52.2342342342 0.0382524605931
52.3333333333 0.0381800943185
52.4324324324 0.038108001333
52.5315315315 0.0380361800914
52.6306306306 0.0379646290602
52.7297297297 0.0378933467173
52.8288288288 0.0378223315522
52.9279279279 0.0377515820654
53.027027027 0.0376810967689
53.1261261261 0.0376108741856
53.2252252252 0.0375409128495
53.3243243243 0.0374712113054
53.4234234234 0.0374017681089
53.5225225225 0.0373325818264
53.6216216216 0.0372636510347
53.7207207207 0.0371949743213
53.8198198198 0.0371265502839
53.9189189189 0.0370583775306
54.018018018 0.0369904546798
54.1171171171 0.0369227803598
54.2162162162 0.036855353209
54.3153153153 0.0367881718758
54.4144144144 0.0367212350184
54.5135135135 0.0366545413048
54.6126126126 0.0365880894124
54.7117117117 0.0365218780285
54.8108108108 0.0364559058498
54.9099099099 0.0363901715823
55.009009009 0.0363246739413
55.1081081081 0.0362594116515
55.2072072072 0.0361943834466
55.3063063063 0.0361295880695
55.4054054054 0.0360650242719
55.5045045045 0.0360006908145
55.6036036036 0.035936586467
55.7027027027 0.0358727100075
55.8018018018 0.0358090602231
55.9009009009 0.0357456359092
56.0 0.03568243587
56.0990990991 0.035619458918
56.1981981982 0.0355567038741
56.2972972973 0.0354941695673
56.3963963964 0.0354318548353
56.4954954955 0.0353697585233
56.5945945946 0.0353078794852
56.6936936937 0.0352462165826
56.7927927928 0.0351847686849
56.8918918919 0.0351235346697
56.990990991 0.0350625134223
57.0900900901 0.0350017038355
57.1891891892 0.03494110481
57.2882882883 0.0348807152541
57.3873873874 0.0348205340836
57.4864864865 0.0347605602217
57.5855855856 0.034700792599
57.6846846847 0.0346412301536
57.7837837838 0.0345818718307
57.8828828829 0.0345227165828
57.981981982 0.0344637633696
58.0810810811 0.0344050111578
58.1801801802 0.0343464589212
58.2792792793 0.0342881056405
58.3783783784 0.0342299503035
58.4774774775 0.0341719919045
58.5765765766 0.034114229445
58.6756756757 0.034056661933
58.7747747748 0.0339992883832
58.8738738739 0.0339421078171
58.972972973 0.0338851192625
59.0720720721 0.033828321754
59.1711711712 0.0337717143324
59.2702702703 0.033715296045
59.3693693694 0.0336590659457
59.4684684685 0.0336030230943
59.5675675676 0.0335471665572
59.6666666667 0.0334914954066
59.7657657658 0.0334360087214
59.8648648649 0.033380705586
59.963963964 0.0333255850913
60.0630630631 0.033270646334
60.1621621622 0.0332158884167
60.2612612613 0.033161310448
60.3603603604 0.0331069115424
60.4594594595 0.03305269082
60.5585585586 0.0329986474069
60.6576576577 0.0329447804346
60.7567567568 0.0328910890407
60.8558558559 0.0328375723679
60.954954955 0.0327842295648
61.0540540541 0.0327310597856
61.1531531532 0.0326780621896
61.2522522523 0.0326252359419
61.3513513514 0.0325725802129
61.4504504505 0.0325200941782
61.5495495495 0.0324677770188
61.6486486486 0.032415627921
61.7477477477 0.0323636460763
61.8468468468 0.0323118306813
61.9459459459 0.0322601809379
62.045045045 0.0322086960529
62.1441441441 0.0321573752384
62.2432432432 0.0321062177112
62.3423423423 0.0320552226933
62.4414414414 0.0320043894116
62.5405405405 0.0319537170978
62.6396396396 0.0319032049887
62.7387387387 0.0318528523255
62.8378378378 0.0318026583547
62.9369369369 0.031752622327
63.036036036 0.0317027434983
63.1351351351 0.0316530211289
63.2342342342 0.0316034544837
63.3333333333 0.0315540428324
63.4324324324 0.031504785449
63.5315315315 0.0314556816122
63.6306306306 0.0314067306053
63.7297297297 0.0313579317158
63.8288288288 0.0313092842357
63.9279279279 0.0312607874615
64.027027027 0.0312124406939
64.1261261261 0.0311642432381
64.2252252252 0.0311161944033
64.3243243243 0.0310682935033
64.4234234234 0.0310205398558
64.5225225225 0.030972932783
64.6216216216 0.0309254716109
64.7207207207 0.03087815567
64.8198198198 0.0308309842947
64.9189189189 0.0307839568233
65.018018018 0.0307370725984
65.1171171171 0.0306903309665
65.2162162162 0.0306437312781
65.3153153153 0.0305972728875
65.4144144144 0.0305509551531
65.5135135135 0.0305047774371
65.6126126126 0.0304587391055
65.7117117117 0.0304128395283
65.8108108108 0.0303670780789
65.9099099099 0.030321454135
66.009009009 0.0302759670775
66.1081081081 0.0302306162915
66.2072072072 0.0301854011654
66.3063063063 0.0301403210915
66.4054054054 0.0300953754655
66.5045045045 0.0300505636869
66.6036036036 0.0300058851588
66.7027027027 0.0299613392875
66.8018018018 0.0299169254833
66.9009009009 0.0298726431595
67.0 0.0298284917334
67.0990990991 0.0297844706253
67.1981981982 0.0297405792591
67.2972972973 0.029696817062
67.3963963964 0.0296531834648
67.4954954955 0.0296096779013
67.5945945946 0.0295662998089
67.6936936937 0.0295230486282
67.7927927928 0.0294799238029
67.8918918919 0.0294369247803
67.990990991 0.0293940510106
68.0900900901 0.0293513019474
68.1891891892 0.0293086770473
68.2882882883 0.0292661757702
68.3873873874 0.029223797579
68.4864864865 0.0291815419399
68.5855855856 0.0291394083219
68.6846846847 0.0290973961974
68.7837837838 0.0290555050416
68.8828828829 0.0290137343327
68.981981982 0.028972083552
69.0810810811 0.0289305521838
69.1801801802 0.0288891397153
69.2792792793 0.0288478456367
69.3783783784 0.0288066694408
69.4774774775 0.0287656106238
69.5765765766 0.0287246686844
69.6756756757 0.0286838431243
69.7747747748 0.0286431334479
69.8738738739 0.0286025391626
69.972972973 0.0285620597784
70.0720720721 0.0285216948081
70.1711711712 0.0284814437675
70.2702702703 0.0284413061747
70.3693693694 0.0284012815509
70.4684684685 0.0283613694198
70.5675675676 0.0283215693078
70.6666666667 0.028281880744
70.7657657658 0.02824230326
70.8648648649 0.0282028363902
70.963963964 0.0281634796715
71.0630630631 0.0281242326434
71.1621621622 0.028085094848
71.2612612613 0.0280460658298
71.3603603604 0.0280071451361
71.4594594595 0.0279683323164
71.5585585586 0.0279296269229
71.6576576577 0.0278910285102
71.7567567568 0.0278525366354
71.8558558559 0.0278141508579
71.954954955 0.0277758707399
72.0540540541 0.0277376958454
72.1531531532 0.0276996257415
72.2522522523 0.027661659997
72.3513513514 0.0276237981836
72.4504504505 0.027586039875
72.5495495495 0.0275483846473
72.6486486486 0.0275108320791
72.7477477477 0.0274733817511
72.8468468468 0.0274360332463
72.9459459459 0.02739878615
73.045045045 0.0273616400497
73.1441441441 0.0273245945353
73.2432432432 0.0272876491987
73.3423423423 0.0272508036341
73.4414414414 0.027214057438
73.5405405405 0.0271774102088
73.6396396396 0.0271408615473
73.7387387387 0.0271044110563
73.8378378378 0.027068058341
73.9369369369 0.0270318030083
74.036036036 0.0269956446675
74.1351351351 0.0269595829299
74.2342342342 0.0269236174089
74.3333333333 0.0268877477199
74.4324324324 0.0268519734804
74.5315315315 0.0268162943099
74.6306306306 0.0267807098299
74.7297297297 0.0267452196641
74.8288288288 0.0267098234379
74.9279279279 0.0266745207789
75.027027027 0.0266393113165
75.1261261261 0.0266041946822
75.2252252252 0.0265691705093
75.3243243243 0.0265342384332
75.4234234234 0.026499398091
75.5225225225 0.026464649122
75.6216216216 0.0264299911671
75.7207207207 0.0263954238692
75.8198198198 0.0263609468731
75.9189189189 0.0263265598254
76.018018018 0.0262922623745
76.1171171171 0.0262580541707
76.2162162162 0.0262239348661
76.3153153153 0.0261899041147
76.4144144144 0.0261559615721
76.5135135135 0.0261221068958
76.6126126126 0.0260883397451
76.7117117117 0.026054659781
76.8108108108 0.0260210666662
76.9099099099 0.0259875600652
77.009009009 0.0259541396443
77.1081081081 0.0259208050715
77.2072072072 0.0258875560163
77.3063063063 0.02585439215
77.4054054054 0.0258213131458
77.5045045045 0.0257883186783
77.6036036036 0.0257554084238
77.7027027027 0.0257225820604
77.8018018018 0.0256898392677
77.9009009009 0.0256571797269
78.0 0.025624603121
78.0990990991 0.0255921091344
78.1981981982 0.0255596974532
78.2972972973 0.0255273677652
78.3963963964 0.0254951197596
78.4954954955 0.0254629531272
78.5945945946 0.0254308675603
78.6936936937 0.025398862753
78.7927927928 0.0253669384007
78.8918918919 0.0253350942005
78.990990991 0.0253033298507
79.0900900901 0.0252716450516
79.1891891892 0.0252400395045
79.2882882883 0.0252085129126
79.3873873874 0.0251770649803
79.4864864865 0.0251456954136
79.5855855856 0.02511440392
79.6846846847 0.0250831902084
79.7837837838 0.0250520539891
79.8828828829 0.0250209949738
79.981981982 0.0249900128758
80.0810810811 0.0249591074098
80.1801801802 0.0249282782917
80.2792792793 0.024897525239
80.3783783784 0.0248668479705
80.4774774775 0.0248362462065
80.5765765766 0.0248057196684
80.6756756757 0.0247752680794
80.7747747748 0.0247448911637
80.8738738739 0.0247145886469
80.972972973 0.0246843602561
81.0720720721 0.0246542057196
81.1711711712 0.024624124767
81.2702702703 0.0245941171295
81.3693693694 0.0245641825392
81.4684684685 0.0245343207298
81.5675675676 0.0245045314361
81.6666666667 0.0244748143943
81.7657657658 0.024445169342
81.8648648649 0.0244155960177
81.963963964 0.0243860941615
82.0630630631 0.0243566635147
82.1621621622 0.0243273038197
82.2612612613 0.0242980148202
82.3603603604 0.0242687962613
82.4594594595 0.0242396478891
82.5585585586 0.024210569451
82.6576576577 0.0241815606957
82.7567567568 0.0241526213729
82.8558558559 0.0241237512337
82.954954955 0.0240949500302
83.0540540541 0.024066217516
83.1531531532 0.0240375534455
83.2522522523 0.0240089575744
83.3513513514 0.0239804296597
83.4504504505 0.0239519694595
83.5495495495 0.0239235767328
83.6486486486 0.02389525124
83.7477477477 0.0238669927427
83.8468468468 0.0238388010033
83.9459459459 0.0238106757857
84.045045045 0.0237826168545
84.1441441441 0.0237546239759
84.2432432432 0.0237266969168
84.3423423423 0.0236988354453
84.4414414414 0.0236710393307
84.5405405405 0.0236433083432
84.6396396396 0.0236156422543
84.7387387387 0.0235880408363
84.8378378378 0.0235605038629
84.9369369369 0.0235330311085
85.036036036 0.0235056223487
85.1351351351 0.0234782773603
85.2342342342 0.0234509959209
85.3333333333 0.0234237778093
85.4324324324 0.0233966228051
85.5315315315 0.0233695306892
85.6306306306 0.0233425012434
85.7297297297 0.0233155342504
85.8288288288 0.0232886294941
85.9279279279 0.0232617867593
86.027027027 0.0232350058316
86.1261261261 0.023208286498
86.2252252252 0.0231816285462
86.3243243243 0.0231550317649
86.4234234234 0.0231284959437
86.5225225225 0.0231020208734
86.6216216216 0.0230756063455
86.7207207207 0.0230492521527
86.8198198198 0.0230229580884
86.9189189189 0.0229967239471
87.018018018 0.0229705495242
87.1171171171 0.0229444346159
87.2162162162 0.0229183790197
87.3153153153 0.0228923825335
87.4144144144 0.0228664449566
87.5135135135 0.0228405660888
87.6126126126 0.0228147457311
87.7117117117 0.0227889836853
87.8108108108 0.022763279754
87.9099099099 0.0227376337409
88.009009009 0.0227120454504
88.1081081081 0.0226865146879
88.2072072072 0.0226610412595
88.3063063063 0.0226356249723
88.4054054054 0.0226102656343
88.5045045045 0.0225849630544
88.6036036036 0.0225597170421
88.7027027027 0.022534527408
88.8018018018 0.0225093939634
88.9009009009 0.0224843165205
89.0 0.0224592948925
89.0990990991 0.022434328893
89.1981981982 0.0224094183369
89.2972972973 0.0223845630397
89.3963963964 0.0223597628176
89.4954954955 0.0223350174879
89.5945945946 0.0223103268685
89.6936936937 0.0222856907781
89.7927927928 0.0222611090363
89.8918918919 0.0222365814634
89.990990991 0.0222121078807
90.0900900901 0.02218768811
90.1891891892 0.022163321974
90.2882882883 0.0221390092963
90.3873873874 0.022114749901
90.4864864865 0.0220905436134
90.5855855856 0.022066390259
90.6846846847 0.0220422896646
90.7837837838 0.0220182416573
90.8828828829 0.0219942460654
90.981981982 0.0219703027175
91.0810810811 0.0219464114434
91.1801801802 0.0219225720732
91.2792792793 0.021898784438
91.3783783784 0.0218750483696
91.4774774775 0.0218513637005
91.5765765766 0.0218277302639
91.6756756757 0.0218041478938
91.7747747748 0.0217806164248
